Id,Position,Name,LastName,Age,Gender,Country,Worth,Image,Sector,Company
2908,926,Bang Jun-Hyuk,Bang,50,Male,South Korea,2.6,https://specials-images.forbesimg.com/imageserve/58a085814bbe6f0e5586979f/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=44&cropY2=788,Technology ,Online Gaming
9421,927,Koos Bekker,Bekker,65,None,South Africa,2.6,https://specials-images.forbesimg.com/imageserve/5a80fc20a7ea431690133f21/416x416.jpg?background=000000&cropX1=86&cropX2=1400&cropY1=228&cropY2=1541,Media & Entertainment ,"Media, Investments"
6497,928,David Bonderman,Bonderman,75,Male,United States,2.6,https://specials-images.forbesimg.com/imageserve/5a8df1f8a7ea431690140f4c/416x416.jpg?background=000000&cropX1=1738&cropX2=5324&cropY1=219&cropY2=3806,Finance And Investments ,Private Equity
5900,929,Francesco Gaetano Caltagirone,Caltagirone,75,Male,None,2.6,https://specials-images.forbesimg.com/imageserve/5a7f8d56a7ea431690132e6a/416x416.jpg?background=000000&cropX1=489&cropX2=2169&cropY1=103&cropY2=1784,Construction & Engineering ,"Cement, Diversified"
8027,930,John Caudwell,Caudwell,65,None,United Kingdom,2.6,https://specials-images.forbesimg.com/imageserve/5a815cb4a7ea4316901342a8/416x416.jpg?background=000000&cropX1=1211&cropX2=3817&cropY1=17&cropY2=2620,Telecom ,Mobile Phones
8746,931,Chen Fashu,Chen,57,Male,None,2.6,https://specials-images.forbesimg.com/imageserve/9c4a0c1973e27328429243fc03202ab6/416x416.jpg?background=000000&cropX1=144&cropX2=839&cropY1=103&cropY2=798,Finance And Investments ,Investments
6576,932,Chung Eui-Sun,Chung,47,None,None,2.6,https://specials-images.forbesimg.com/imageserve/5b15a8ec31358e612fbb1da5/416x416.jpg?background=000000&cropX1=5&cropX2=1245&cropY1=12&cropY2=1252,Logistics ,Logistics
9273,933,Isabel Dos Santos,Dos Santos,45,Female,Angola,2.6,https://specials-images.forbesimg.com/imageserve/5a7a22cd31358e4955acc3ab/416x416.jpg?background=000000&cropX1=72&cropX2=1117&cropY1=67&cropY2=1112,Finance And Investments ,Investments
2702,934,Fong Yun Wah,Fong,93,Male,None,2.6,https://specials-images.forbesimg.com/imageserve/589f601fa7ea431f32194b92/416x416.jpg?background=000000&cropX1=13&cropX2=693&cropY1=23&cropY2=703,Real Estate ,Real Estate
3677,935,Phillip Frost,Frost,81,Male,United States,2.6,https://specials-images.forbesimg.com/imageserve/59dbe880a7ea436b47b39f42/416x416.jpg?background=000000&cropX1=944&cropX2=2068&cropY1=1729&cropY2=2854,Healthcare ,Pharmaceuticals
1685,936,Lutz Mario Helmig,Helmig,71,Male,Germany,2.6,https://specials-images.forbesimg.com/imageserve/e110a73c4f298ef871daa703a5b685c9/416x416.jpg?background=000000&cropX1=50&cropX2=744&cropY1=48&cropY2=743,Healthcare ,Hospitals
7000,937,B. Wayne Hughes,Hughes,84,Male,United States,2.6,https://specials-images.forbesimg.com/imageserve/57e11ce9a7ea430a8a1a093c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=56&cropY2=800,Service ,Self Storage
2732,938,Daniel Kretinsky,Kretinsky,42,Male,None,2.6,https://specials-images.forbesimg.com/imageserve/5a7dd3b3a7ea431690131739/416x416.jpg?background=000000&cropX1=3&cropX2=1180&cropY1=3&cropY2=1179,Energy ,Energy Generation
6618,939,Raj Kumar & Kishin Rk,Kumar & Kishin Rk,64,Male,None,2.6,https://specials-images.forbesimg.com/imageserve/55a5909fe4b05c2c3431eb38/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=45&cropY2=789,Real Estate ,Real Estate
8120,940,Lam Kong,Lam,54,Male,None,2.6,https://specials-images.forbesimg.com/imageserve/18557d61bfcbfb0783aebace2f7f4d6b/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=3&cropY2=744,Healthcare ,Pharmaceuticals
3448,941,Lau Cho Kun,Lau,82,Male,Malaysia,2.6,https://specials-images.forbesimg.com/imageserve/9df85ae102a0eade7bcc88d895cae857/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=232&cropY2=976,Diversified ,"Palm Oil, Property"
5672,942,"Stephen Mandel, Jr.",Mandel,62,Male,United States,2.6,https://specials-images.forbesimg.com/imageserve/9df85ae102a0eade7bcc88d895cae857/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=232&cropY2=976,Finance And Investments ,Hedge Funds
6597,943,Gilles Martin,Martin,54,Male,None,2.6,https://specials-images.forbesimg.com/imageserve/5a7df101a7ea431690131bb5/416x416.jpg?background=000000&cropX1=675&cropX2=3508&cropY1=0&cropY2=2832,Healthcare ,Laboratory Services
8957,944,Daniel Mate,Mate,55,Male,None,2.6,https://specials-images.forbesimg.com/imageserve/5a7df101a7ea431690131bb5/416x416.jpg?background=000000&cropX1=675&cropX2=3508&cropY1=0&cropY2=2832,Metals & Mining ,"Mining, Commodities"
9097,945,Robert Miller,Miller,72,Male,None,2.6,https://specials-images.forbesimg.com/imageserve/ed24ab436c3c663da00f7fb579f7b55b/416x416.jpg?background=000000&cropX1=113&cropX2=607&cropY1=44&cropY2=539,Technology ,Electronics Components
2218,946,Jorge Moll Filho,Moll Filho,73,Male,None,2.6,https://specials-images.forbesimg.com/imageserve/ed24ab436c3c663da00f7fb579f7b55b/416x416.jpg?background=000000&cropX1=113&cropX2=607&cropY1=44&cropY2=539,Healthcare ,Hospitals
1125,947,Maria Helena Moraes Scripilliti,Moraes Scripilliti,87,Female,Brazil,2.6,https://specials-images.forbesimg.com/imageserve/ed24ab436c3c663da00f7fb579f7b55b/416x416.jpg?background=000000&cropX1=113&cropX2=607&cropY1=44&cropY2=539,Diversified ,Diversified
3927,948,Sean Parker,Parker,38,Male,USA,2.6,https://specials-images.forbesimg.com/imageserve/5a8df498a7ea431690140fbb/416x416.jpg?background=000000&cropX1=1328&cropX2=2656&cropY1=38&cropY2=1365,Technology ,Facebook
2125,949,Jay Paul,Paul,70,Male,None,2.6,https://specials-images.forbesimg.com/imageserve/59dd83b94bbe6f37dda04c50/416x416.jpg?background=000000&cropX1=662&cropX2=1523&cropY1=75&cropY2=936,Real Estate ,Real Estate
1545,950,Patrick Ryan,Ryan,81,Male,United States,2.6,https://specials-images.forbesimg.com/imageserve/59dd797ea7ea436b47b3af17/416x416.jpg?background=000000&cropX1=491&cropX2=1265&cropY1=346&cropY2=1120,Finance And Investments ,Insurance
7574,951,Thomas Secunda,Secunda,64,Male,None,2.6,https://specials-images.forbesimg.com/imageserve/5a8dfac04bbe6f2652f62cac/416x416.jpg?background=000000&cropX1=99&cropX2=3161&cropY1=120&cropY2=3182,Media & Entertainment ,Bloomberg Lp
6779,952,Shen Wenrong,Shen,72,None,China,2.6,https://specials-images.forbesimg.com/imageserve/5a7cec5ba7ea431690130cd9/416x416.jpg?background=000000&cropX1=14&cropX2=2681&cropY1=542&cropY2=3207,Metals & Mining ,Steel Production
2443,953,Shen Yuxing,Shen,59,Male,None,2.6,https://specials-images.forbesimg.com/imageserve/5a7cec5ba7ea431690130cd9/416x416.jpg?background=000000&cropX1=14&cropX2=2681&cropY1=542&cropY2=3207,Real Estate ,Real Estate
8913,954,Gil Shwed,Shwed,50,Male,Israel,2.6,https://specials-images.forbesimg.com/imageserve/5a7f7bc831358e4955ad1d28/416x416.jpg?background=000000&cropX1=461&cropX2=3244&cropY1=867&cropY2=3648,Technology ,Software
3530,955,Song Zuowen,Song,71,Male,None,2.6,https://specials-images.forbesimg.com/imageserve/75720eea78ab6bb082b46a10cf4bce3a/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=3&cropY2=744,Diversified ,"Aluminum, Diversified"
8135,956,Warren Stephens,Stephens,61,Male,United States,2.6,https://specials-images.forbesimg.com/imageserve/57e181034bbe6f6781c52e18/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=47&cropY2=791,Finance And Investments ,Investment Banking
4025,957,Glen Taylor,Taylor,77,Male,United States,2.6,https://specials-images.forbesimg.com/imageserve/5a8df2c231358e4955adfefd/416x416.jpg?background=000000&cropX1=1023&cropX2=2317&cropY1=634&cropY2=1928,Service ,Printing
9192,958,Hanni Toosbuy Kasprzak,Toosbuy Kasprzak,60,Female,Denmark,2.6,https://specials-images.forbesimg.com/imageserve/a6b37a8107ed0b10bf13af3721a83eca/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=35&cropY2=779,Fashion & Retail ,Shoes
8157,959,Torbjorn Tornqvist,Tornqvist,64,Male,None,2.6,https://specials-images.forbesimg.com/imageserve/5a81228631358e4955ad30ff/416x416.jpg?background=000000&cropX1=0&cropX2=1521&cropY1=111&cropY2=1632,Energy ,Oil Trading
2787,960,Bulat Utemuratov,Utemuratov,60,Male,None,2.6,https://specials-images.forbesimg.com/imageserve/7478ed00143e0760ef810f854cb9061c/416x416.jpg?background=000000&cropX1=3&cropX2=357&cropY1=4&cropY2=358,Metals & Mining ,"Mining, Banking, Hotels"
8929,961,Chip Wilson,Wilson,61,Male,Canada,2.6,https://specials-images.forbesimg.com/imageserve/5a7ba50a4bbe6f2652f4f2b9/416x416.jpg?background=000000&cropX1=729&cropX2=2100&cropY1=167&cropY2=1540,Fashion & Retail ,Lululemon
4423,962,Jerry Yang,Yang,49,None,USA,2.6,https://specials-images.forbesimg.com/imageserve/59dd8e324bbe6f37dda04cd3/416x416.jpg?background=000000&cropX1=1392&cropX2=2949&cropY1=418&cropY2=1975,Technology ,Yahoo
4950,963,Zhang Fan,Zhang,52,Male,China,2.6,https://specials-images.forbesimg.com/imageserve/59dd8e324bbe6f37dda04cd3/416x416.jpg?background=000000&cropX1=1392&cropX2=2949&cropY1=418&cropY2=1975,Technology ,Touch Screens
8446,964,Zhu Xingliang,Zhu,59,Male,None,2.6,https://specials-images.forbesimg.com/imageserve/f893b3ba5dfb8226119a6f70602a1477/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=121&cropY2=865,Construction & Engineering ,Construction
7924,965,Ramon Ang,Ang,64,None,Philippines,2.5,https://specials-images.forbesimg.com/imageserve/58a07315a7ea431f321954f5/416x416.jpg?background=000000&cropX1=31&cropX2=744&cropY1=298&cropY2=1012,Food And Beverage ,Diversified
1633,966,Edward Bass,Bass,72,Male,None,2.5,https://specials-images.forbesimg.com/imageserve/97183a893c8331aaff70787ed63acba2/416x416.jpg?background=000000&cropX1=365&cropX2=1589&cropY1=265&cropY2=1490,Energy ,"Oil, Investments"
9003,967,Lee Bass,Bass,62,Male,None,2.5,https://specials-images.forbesimg.com/imageserve/db064336a2edd9c66daa21ddc22a8695/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=24&cropY2=768,Energy ,"Oil, Investments"
4919,968,Bert Beveridge,Beveridge,56,None,United States,2.5,https://specials-images.forbesimg.com/imageserve/59dfbb6c4bbe6f37dda06543/416x416.jpg?background=000000&cropX1=767&cropX2=1418&cropY1=488&cropY2=1139,Food And Beverage ,Vodka
7030,969,George Bishop,Bishop,80,Male,None,2.5,https://specials-images.forbesimg.com/imageserve/59dfbb6c4bbe6f37dda06543/416x416.jpg?background=000000&cropX1=767&cropX2=1418&cropY1=488&cropY2=1139,Energy ,Oil & Gas
1415,970,Jaime Botin,Botin,82,None,None,2.5,https://specials-images.forbesimg.com/imageserve/56cc1d3de4b062f6b59a4f55/416x416.jpg?background=000000&cropX1=2&cropX2=723&cropY1=5&cropY2=727,Finance And Investments ,Banking
9533,971,Norman Braman,Braman,85,Male,United States,2.5,https://specials-images.forbesimg.com/imageserve/5a8df43aa7ea431690140faa/416x416.jpg?background=000000&cropX1=390&cropX2=1692&cropY1=287&cropY2=1590,Automotive ,"Art, Car Dealerships"
2313,972,Chin Jong Hwa,Chin,60,Male,None,2.5,https://specials-images.forbesimg.com/imageserve/616b2ced58bbf2fb6c4460422d7af827/416x416.jpg?background=000000&cropX1=6&cropX2=744&cropY1=60&cropY2=798,Automotive ,Auto Parts
9260,973,Cho Tak Wong,Cho,72,Male,None,2.5,https://specials-images.forbesimg.com/imageserve/5a7e6847a7ea431690132502/416x416.jpg?background=000000&cropX1=339&cropX2=1769&cropY1=0&cropY2=1429,Manufacturing ,Auto Parts
7948,974,John Coates,Coates,48,None,United Kingdom,2.5,https://specials-images.forbesimg.com/imageserve/5ab130dba7ea434a0c294b2e/416x416.jpg?background=000000&cropX1=696&cropX2=2026&cropY1=691&cropY2=2021,Gambling & Casinos ,Online Gambling
2929,975,Du Jiangtao,Du,48,None,China,2.5,https://specials-images.forbesimg.com/imageserve/562029ede4b0ffa7afe5eb62/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=58&cropY2=802,Manufacturing ,Chemicals
9649,976,Aloysio De Andrade Faria,Faria,97,Male,None,2.5,https://specials-images.forbesimg.com/imageserve/58a655e331358e1a35ab8d1a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=40&cropY2=784,Finance And Investments ,Banking
7991,977,Kenneth Feld,Feld,69,Male,None,2.5,https://specials-images.forbesimg.com/imageserve/59dd88d1a7ea436b47b3af5f/416x416.jpg?background=000000&cropX1=348&cropX2=1508&cropY1=208&cropY2=1367,Media & Entertainment ,"Circus, Live Entertainment"
9053,978,Luca Garavoglia,Garavoglia,49,None,Italy,2.5,https://specials-images.forbesimg.com/imageserve/5a7f962331358e4955ad1e47/416x416.jpg?background=000000&cropX1=171&cropX2=1440&cropY1=206&cropY2=1475,Food And Beverage ,Spirits
4016,979,Noam Gottesman,Gottesman,57,Male,None,2.5,https://specials-images.forbesimg.com/imageserve/57e1835731358e16c589bfad/416x416.jpg?background=000000&cropX1=40&cropX2=741&cropY1=11&cropY2=712,Finance And Investments ,Hedge Funds
9907,980,Jonathan Gray,Gray,48,Male,None,2.5,https://specials-images.forbesimg.com/imageserve/5a8df39a4bbe6f2652f62c05/416x416.jpg?background=000000&cropX1=1359&cropX2=2340&cropY1=428&cropY2=1409,Finance And Investments ,Investments
3501,981,Stein Erik Hagen,Hagen,61,Male,None,2.5,https://specials-images.forbesimg.com/imageserve/5a7fdf2b31358e4955ad22cd/416x416.jpg?background=000000&cropX1=1770&cropX2=4063&cropY1=12&cropY2=2304,Fashion & Retail ,Consumer Goods
9851,982,Chang-Woo Han,Han,87,Male,Japan,2.5,https://specials-images.forbesimg.com/imageserve/78fb1fa189e0d8396577f225bb3d720e/416x416.jpg?background=000000&cropX1=21&cropX2=744&cropY1=68&cropY2=792,Gambling & Casinos ,Pachinko Parlors
2289,983,John Henry,Henry,68,None,United States,2.5,https://specials-images.forbesimg.com/imageserve/59dd8b2d4bbe6f37dda04c83/416x416.jpg?background=000000&cropX1=840&cropX2=2623&cropY1=73&cropY2=1857,Sports ,Sports
6828,984,Lawrence Ho,Ho,41,None,Hong Kong,2.5,https://specials-images.forbesimg.com/imageserve/5a7e6d914bbe6f2652f52a79/416x416.jpg?background=000000&cropX1=686&cropX2=3355&cropY1=6&cropY2=2672,Gambling & Casinos ,Casinos
5007,985,Hui Lin Chit,Hui,65,Male,None,2.5,https://specials-images.forbesimg.com/imageserve/5a7cbadc31358e4955acf7c0/416x416.jpg?background=000000&cropX1=632&cropX2=3041&cropY1=5&cropY2=2412,Manufacturing ,Hygiene Products
1660,986,Mustafa Rahmi Koc,Koc,87,Male,Turkey,2.5,https://specials-images.forbesimg.com/imageserve/56cc5097e4b062f6b59a505c/416x416.jpg?background=000000&cropX1=2&cropX2=738&cropY1=95&cropY2=831,Diversified ,Diversified
2479,987,Kuan Kam Hon,Kuan,70,None,Malaysia,2.5,https://specials-images.forbesimg.com/imageserve/5a95536831358e79a28a60dc/416x416.jpg?background=000000&cropX1=0&cropX2=1300&cropY1=209&cropY2=1508,Manufacturing ,Synthetic Gloves
3443,988,Jane Lauder,Lauder,45,Female,United States,2.5,https://specials-images.forbesimg.com/imageserve/59de7da7a7ea436b47b3b8f5/416x416.jpg?background=000000&cropX1=514&cropX2=1474&cropY1=227&cropY2=1187,Fashion & Retail ,Cosmetics
2819,989,Aerin Lauder Zinterhofer,Lauder Zinterhofer,48,Female,None,2.5,https://specials-images.forbesimg.com/imageserve/5a8dfb6231358e4955adffff/416x416.jpg?background=000000&cropX1=0&cropX2=2000&cropY1=296&cropY2=2297,Fashion & Retail ,Cosmetics
7178,990,Maritsa Lazari,Lazari,73,Female,None,2.5,https://specials-images.forbesimg.com/imageserve/5a8dfb6231358e4955adffff/416x416.jpg?background=000000&cropX1=0&cropX2=2000&cropY1=296&cropY2=2297,Real Estate ,Real Estate
7001,991,Bernard Lewis,Lewis,92,Male,None,2.5,https://specials-images.forbesimg.com/imageserve/58a0b0ea31358e1a35ab3776/416x416.jpg?background=000000&cropX1=10&cropX2=648&cropY1=47&cropY2=685,Fashion & Retail ,Fashion Retailer
6248,992,Vincent Lo,Lo,69,None,Hong Kong,2.5,https://specials-images.forbesimg.com/imageserve/5a7e77d0a7ea43169013258e/416x416.jpg?background=000000&cropX1=394&cropX2=3051&cropY1=11&cropY2=2667,Real Estate ,Real Estate
2460,993,Jeffrey Lorberbaum,Lorberbaum,63,Male,United States,2.5,https://specials-images.forbesimg.com/imageserve/a5191b847bd677e5f6bd8591568872c4/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=300&cropY2=1044,Manufacturing ,Flooring
4436,994,Joe Mansueto,Mansueto,61,None,None,2.5,https://specials-images.forbesimg.com/imageserve/59de4003a7ea436b47b3b50e/416x416.jpg?background=000000&cropX1=835&cropX2=3191&cropY1=238&cropY2=2592,Finance And Investments ,Investment Research
3152,995,Jose Roberto Marinho,Marinho,62,None,None,2.5,https://specials-images.forbesimg.com/imageserve/59de4003a7ea436b47b3b50e/416x416.jpg?background=000000&cropX1=835&cropX2=3191&cropY1=238&cropY2=2592,Media & Entertainment ,Media
3739,996,Roberto Irineu Marinho,Marinho,70,Male,None,2.5,https://specials-images.forbesimg.com/imageserve/5a7b9864a7ea43169012f0e8/416x416.jpg?background=000000&cropX1=4&cropX2=2378&cropY1=86&cropY2=2460,Media & Entertainment ,Media
6482,997,C. Dean Metropoulos,Metropoulos,72,Male,None,2.5,https://specials-images.forbesimg.com/imageserve/58c3faf5fc4965181f190d24fe507787/416x416.jpg?background=000000&cropX1=216&cropX2=643&cropY1=87&cropY2=514,Food And Beverage ,Investments
6661,998,Aristotelis Mistakidis,Mistakidis,56,Male,None,2.5,https://specials-images.forbesimg.com/imageserve/58c3faf5fc4965181f190d24fe507787/416x416.jpg?background=000000&cropX1=216&cropX2=643&cropY1=87&cropY2=514,Metals & Mining ,"Mining, Commodities"
7805,999,Arturo Moreno,Moreno,71,Male,United States,2.5,https://specials-images.forbesimg.com/imageserve/59dd8c2731358e542c0394c7/416x416.jpg?background=000000&cropX1=106&cropX2=2610&cropY1=330&cropY2=2836,Sports ,"Billboards, Anaheim Angels"
9829,1000,Yoshiko Mori,Mori,77,None,None,2.5,https://specials-images.forbesimg.com/imageserve/5a7fbae14bbe6f2652f53548/416x416.jpg?background=000000&cropX1=183&cropX2=2989&cropY1=211&cropY2=3017,Real Estate ,Real Estate
2995,1001,Adam Neumann,Neumann,39,None,None,2.5,https://specials-images.forbesimg.com/imageserve/59161463a7ea434078d3f359/416x416.jpg?background=000000&cropX1=124&cropX2=2510&cropY1=481&cropY2=2868,Real Estate ,Wework
7184,1002,Or Wai Sheun,Or,67,Male,Hong Kong,2.5,https://specials-images.forbesimg.com/imageserve/5877c684a7ea431d601ca180/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=371&cropY2=1115,Real Estate ,Real Estate
7453,1003,Richard Peery,Peery,79,Male,None,2.5,https://specials-images.forbesimg.com/imageserve/5877c684a7ea431d601ca180/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=371&cropY2=1115,Real Estate ,Real Estate
7804,1004,Horst Julius Pudwill,Pudwill,73,Male,None,2.5,https://specials-images.forbesimg.com/imageserve/aa4cf87b8afef94365eef79e8649f904/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=97&cropY2=841,Manufacturing ,Manufacturing
1373,1005,P.V. Ramprasad Reddy,Reddy,60,Male,None,2.5,https://specials-images.forbesimg.com/imageserve/d0be2e909f95f43c7f8c70b9d4c8d3cd/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=71&cropY2=812,Healthcare ,Pharmaceuticals
5463,1006,Larry Robbins,Robbins,48,Male,None,2.5,https://specials-images.forbesimg.com/imageserve/5ac958a4a7ea432fbc1e59cf/416x416.jpg?background=000000&cropX1=731&cropX2=1937&cropY1=417&cropY2=1623,Finance And Investments ,Hedge Funds
6885,1007,Carlos Sanchez,Sanchez,56,Male,None,2.5,https://specials-images.forbesimg.com/imageserve/58a0f626a7ea431f32195be9/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=29&cropY2=773,Healthcare ,Generic Drugs
1630,1008,Stephan Schmidheiny,Schmidheiny,70,Male,None,2.5,https://specials-images.forbesimg.com/imageserve/58a2932931358e1a35ab549d/416x416.jpg?background=000000&cropX1=21&cropX2=744&cropY1=58&cropY2=782,Finance And Investments ,Investments
9038,1009,Klaus-Peter Schulenberg,Schulenberg,0,Male,Germany,2.5,https://specials-images.forbesimg.com/imageserve/58c84fd631358e1a35acffa9/416x416.jpg?background=000000&cropX1=100&cropX2=593&cropY1=305&cropY2=798,Service ,Ticketing Service
2320,1010,Charles Simonyi,Simonyi,69,None,None,2.5,https://specials-images.forbesimg.com/imageserve/59de6f2ca7ea436b47b3b815/416x416.jpg?background=000000&cropX1=431&cropX2=3552&cropY1=490&cropY2=3612,Technology ,Microsoft
4528,1011,Mark Stevens,Stevens,58,None,United States,2.5,https://specials-images.forbesimg.com/imageserve/5a8372604bbe6f2652f5804d/416x416.jpg?background=000000&cropX1=422&cropX2=1553&cropY1=69&cropY2=1200,Finance And Investments ,Venture Capital
3155,1012,Sze Man Bok,Sze,68,Male,China,2.5,https://specials-images.forbesimg.com/imageserve/c3653c28ec41a0342432ee78a9d95c46/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=6&cropY2=747,Manufacturing ,Hygiene Products
2615,1013,Sarik Tara,Tara,88,None,None,2.5,https://specials-images.forbesimg.com/imageserve/28f7c01c2c198bc19d280c59ef9bb4df/416x416.jpg?background=000000&cropX1=125&cropX2=537&cropY1=66&cropY2=478,Construction & Engineering ,Construction
6582,1014,Lottie Tham,Tham,69,Female,Sweden,2.5,https://specials-images.forbesimg.com/imageserve/5a811f62a7ea4316901340b1/416x416.jpg?background=000000&cropX1=275&cropX2=1245&cropY1=172&cropY2=1142,Fashion & Retail ,H&M
6340,1015,Peter Thiel,Thiel,50,Male,None,2.5,https://specials-images.forbesimg.com/imageserve/5a836fff31358e4955ad6549/416x416.jpg?background=000000&cropX1=234&cropX2=790&cropY1=7&cropY2=563,Finance And Investments ,"Facebook, Palantir"
3418,1016,Elaine Wynn,Wynn,76,Female,None,2.5,https://specials-images.forbesimg.com/imageserve/59de488331358e542c039b45/416x416.jpg?background=000000&cropX1=861&cropX2=3510&cropY1=741&cropY2=3391,Gambling & Casinos ,"Casinos, Hotels"
9984,1017,Denise York,York,67,Female,United States,2.5,https://specials-images.forbesimg.com/imageserve/5a8df2664bbe6f2652f62bf3/416x416.jpg?background=000000&cropX1=1836&cropX2=2674&cropY1=999&cropY2=1837,Sports ,San Francisco 49Ers
6318,1018,David Zalik,Zalik,44,Male,United States,2.5,https://specials-images.forbesimg.com/imageserve/59e786c6a7ea436b47b40253/416x416.jpg?background=000000&cropX1=1440&cropX2=2563&cropY1=1140&cropY2=2263,Technology ,Technology
4582,1019,Zhao Tao,Zhao,52,Male,Singapore,2.5,https://specials-images.forbesimg.com/imageserve/5a80f59c4bbe6f2652f543c3/416x416.jpg?background=000000&cropX1=315&cropX2=2923&cropY1=563&cropY2=3172,Healthcare ,Pharmaceuticals
9301,1020,George Argyros,Argyros,81,Male,None,2.4,https://specials-images.forbesimg.com/imageserve/57e191fb4bbe6f6781c52f34/416x416.jpg?background=000000&cropX1=8&cropX2=744&cropY1=216&cropY2=952,Real Estate ,"Real Estate, Investments"
2993,1021,John Arrillaga,Arrillaga,81,None,None,2.4,https://specials-images.forbesimg.com/imageserve/945fe0ddbac172f5cc502aa692162731/416x416.jpg?background=000000&cropX1=156&cropX2=668&cropY1=39&cropY2=551,Real Estate ,Real Estate
6623,1022,Charles Bronfman,Bronfman,86,Male,Canada,2.4,https://specials-images.forbesimg.com/imageserve/5a7ba389a7ea43169012f184/416x416.jpg?background=000000&cropX1=351&cropX2=2455&cropY1=0&cropY2=2103,Food And Beverage ,Liquor
5924,1023,Peter Buck,Buck,87,None,None,2.4,https://specials-images.forbesimg.com/imageserve/d49004dde899836482456b533a9e22d9/416x416.jpg?background=000000&cropX1=159&cropX2=612&cropY1=47&cropY2=500,Food And Beverage ,Subway Sandwich Shops
8897,1024,Chen Jinxia,Chen,50,Female,None,2.4,https://specials-images.forbesimg.com/imageserve/d49004dde899836482456b533a9e22d9/416x416.jpg?background=000000&cropX1=159&cropX2=612&cropY1=47&cropY2=500,Finance And Investments ,Investments
5054,1025,Vivien Chen,Chen,59,None,None,2.4,https://specials-images.forbesimg.com/imageserve/5a57a8af4bbe6f2652f25345/416x416.jpg?background=000000&cropX1=28&cropX2=239&cropY1=1&cropY2=212,Real Estate ,Real Estate
2664,1026,Chu Lam Yiu,Chu,48,Female,None,2.4,https://specials-images.forbesimg.com/imageserve/913c271ffb6af89c53465bf2b73b8992/416x416.jpg?background=000000&cropX1=34&cropX2=623&cropY1=0&cropY2=590,Manufacturing ,Flavorings
6258,1027,Jean Coutu,Coutu,91,Male,None,2.4,https://specials-images.forbesimg.com/imageserve/5a7badf34bbe6f2652f4f383/416x416.jpg?background=000000&cropX1=3&cropX2=1249&cropY1=420&cropY2=1666,Fashion & Retail ,Drugstores
3975,1028,Jose Luis Cutrale,Cutrale,71,Male,None,2.4,https://specials-images.forbesimg.com/imageserve/5a7b8b324bbe6f2652f4f0a4/416x416.jpg?background=000000&cropX1=334&cropX2=2327&cropY1=9&cropY2=2000,Food And Beverage ,Orange Juice
1040,1029,Jai Hari & Yadu Hari Dalmia,Dalmia,0,Male,India,2.4,https://specials-images.forbesimg.com/imageserve/59cc130131358e542c02fbb3/416x416.jpg?background=000000&cropX1=23&cropX2=3648&cropY1=821&cropY2=4448,Manufacturing ,Cement
7122,1030,Bergit Douglas,Douglas,71,None,Germany,2.4,https://specials-images.forbesimg.com/imageserve/413522d9d9bee09400dc7128d02fff17/416x416.jpg?background=000000&cropX1=124&cropX2=736&cropY1=5&cropY2=617,Food And Beverage ,Consumer Goods
4129,1031,Alfredo Egydio Arruda Villela Filho,Egydio Arruda Villela Filho,48,Male,None,2.4,https://specials-images.forbesimg.com/imageserve/413522d9d9bee09400dc7128d02fff17/416x416.jpg?background=000000&cropX1=124&cropX2=736&cropY1=5&cropY2=617,Finance And Investments ,Banking
9773,1032,Marcel Erni,Erni,53,None,None,2.4,https://specials-images.forbesimg.com/imageserve/413522d9d9bee09400dc7128d02fff17/416x416.jpg?background=000000&cropX1=124&cropX2=736&cropY1=5&cropY2=617,Finance And Investments ,Private Equity
4992,1033,Andre Esteves,Esteves,49,None,None,2.4,https://specials-images.forbesimg.com/imageserve/5a7b7b534bbe6f2652f4ee88/416x416.jpg?background=000000&cropX1=17&cropX2=2680&cropY1=6&cropY2=2667,Finance And Investments ,Banking
8433,1034,Carlo Fidani,Fidani,63,Male,Canada,2.4,https://specials-images.forbesimg.com/imageserve/b5db05ee754e520e9b3e3c6b12abd1a5/416x416.jpg?background=000000&cropX1=76&cropX2=673&cropY1=27&cropY2=625,Real Estate ,Real Estate
